CODIGO;Código Nuevo;NOMBRE;Región Codigo;Región Nombre;COMUNA;Nom. Comuna;SS Codigo;SS Nombre;Tipo de Establecimiento;Nivel de Atención;Nivel de Atención DEIS;Dependencia de Ejecución;Certificación;Hospital;Especialidad;ACTIVO;Vigente
15-712;115712;Centro Comunitario de Salud Familiar Guacarhue;6;Del Libertador Gral. B. O'Higgins;06114;Quinta de Tilcoco;15;O'Higgins;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-717;115717;Centro Comunitario de Salud Familiar Consultorio Chacabuco;6;Del Libertador Gral. B. O'Higgins;06301;San Fernando;15;O'Higgins;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-903;200264;Centro Comunitario de Salud Familiar Santa Teresa;6;Del Libertador Gral. B. O'Higgins;06108;Machalí;15;O'Higgins;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-947;200288;Centro Comunitario de Salud Familiar Paniahue;6;Del Libertador Gral. B. O'Higgins;06310;Santa Cruz;15;O'Higgins;0;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-351;115351;Centro de Referencia de Salud CREF La Brújula;6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;Centro de Referencia de Salud;Secundario;Secundario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-012;115012;Clínica Dental Móvil Triple. Pat. PW4103 (Rancagua);6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;Clínica Dental Móvil;Primario;Primario;Servicio de Salud;No Autogestionado;NO;No Especialidad;SI;SI
15-305;115305;Centro de Salud Familiar Dr. Osvaldo Ruz Orrego de Machalí;6;Del Libertador Gral. B. O'Higgins;06108;Machalí;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-306;115306;Centro de Salud Familiar San Francisco Mostazal;6;Del Libertador Gral. B. O'Higgins;06110;Mostazal;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-307;115307;Centro de Salud Familiar Codegua;6;Del Libertador Gral. B. O'Higgins;06102;Codegua;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-309;115309;Centro de Salud Familiar Francisco Labrin de Coltauco;6;Del Libertador Gral. B. O'Higgins;06104;Coltauco;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-310;115310;Centro de Salud Familiar Requínoa;6;Del Libertador Gral. B. O'Higgins;06116;Requínoa;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-311;115311;Centro de Salud Familiar Las Cabras;6;Del Libertador Gral. B. O'Higgins;06107;Las Cabras;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-312;115312;Centro de Salud Familiar Quinta de Tilcoco;6;Del Libertador Gral. B. O'Higgins;06114;Quinta de Tilcoco;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-313;115313;Centro de Salud Familiar Peralillo;6;Del Libertador Gral. B. O'Higgins;06307;Peralillo;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-314;115314;Centro de Salud Familiar La Estrella;6;Del Libertador Gral. B. O'Higgins;06202;La Estrella;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-315;115315;Centro de Salud Familiar Chépica;6;Del Libertador Gral. B. O'Higgins;06302;Chepica;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-316;115316;Centro de Salud Familiar Paredones;6;Del Libertador Gral. B. O'Higgins;06206;Paredones;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-318;115318;Consultorio Placilla (Placilla);6;Del Libertador Gral. B. O'Higgins;06308;Placilla;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-320;115320;Centro de Salud Familiar Valle Mar Navidad;6;Del Libertador Gral. B. O'Higgins;06205;Navidad;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-322;115322;Centro de Salud Familiar Rosario;6;Del Libertador Gral. B. O'Higgins;06115;Rengo;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-325;115325;Centro de Salud Familiar de Malloa;6;Del Libertador Gral. B. O'Higgins;06109;Malloa;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-326;115326;Centro de Salud Familiar de Pelequen;6;Del Libertador Gral. B. O'Higgins;06109;Malloa;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-327;115327;Centro de Salud Familiar Olivar Alto;6;Del Libertador Gral. B. O'Higgins;06111;Olivar;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-328;115328;Centro de Salud Familiar Cunaco;6;Del Libertador Gral. B. O'Higgins;06305;Nancagua;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-330;115330;Centro de Salud Familiar Gultro;6;Del Libertador Gral. B. O'Higgins;06111;Olivar;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-331;115331;Centro de Salud Familiar La Esperanza;6;Del Libertador Gral. B. O'Higgins;06112;Peumo;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-445;115445;Centro de Salud Familiar de Palmilla;6;Del Libertador Gral. B. O'Higgins;06306;Palmilla;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;Autogestionado;NO;Atención de Especialidad;SI;SI
15-300;115300;Centro de Salud Familiar N° 1 Dr. Enrique Dintrans;6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-301;115301;Centro de Salud Familiar N° 2 Dr. Eduardo Geyter;6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-302;115302;Centro de Salud Familiar N° 3 Dr. Abel Zapata;6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-303;115303;Centro de Salud Familiar Nº 4 Dra. María Latife;6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-304;115304;Centro de Salud Familiar N° 5 Dr. Juan Chiorrini;6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-308;115308;Centro de Salud Familiar Doñihue;6;Del Libertador Gral. B. O'Higgins;06105;Doñihue;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-317;115317;Centro de Salud Familiar Chacabuco;6;Del Libertador Gral. B. O'Higgins;06301;San Fernando;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-319;115319;Centro de Salud Familiar Santa Cruz;6;Del Libertador Gral. B. O'Higgins;06310;Santa Cruz;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;Atención de Especialidad;SI;SI
15-321;115321;Centro de Salud Familiar Lo Miranda;6;Del Libertador Gral. B. O'Higgins;06105;Doñihue;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-323;115323;Centro de Salud Familiar Oriente de San Fernando;6;Del Libertador Gral. B. O'Higgins;06301;San Fernando;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-324;115324;Centro de Salud Familiar N° 6 Ignacio Caroca;6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-329;115329;Centro de Salud Familiar Rengo;6;Del Libertador Gral. B. O'Higgins;06115;Rengo;15;O'Higgins;Consultorio General Urbano;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-975;200075;Centro de Salud Familiar San Vicente de Tagua Tagua;6;Del Libertador Gral. B. O'Higgins;06117;San Vicente;15;O'Higgins;Consultorio General Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-600;115600;COSAM Centro 1 de Rancagua;6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;0;Secundario;Secundario;Servicio de Salud;No Autogestionado;NO;No Especialidad;SI;SI
15-601;115601;COSAM Santa Cruz;6;Del Libertador Gral. B. O'Higgins;06310;Santa Cruz;15;O'Higgins;0;Secundario;Secundario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-942;200042;COSAM Centro 2 de Rancagua;6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;0;Secundario;Secundario;Servicio de Salud;No Autogestionado;NO;No Especialidad;SI;SI
15-943;200043;COSAM Norte Graneros;6;Del Libertador Gral. B. O'Higgins;06106;Graneros;15;O'Higgins;0;Secundario;Secundario;Servicio de Salud;No Autogestionado;NO;No Especialidad;SI;SI
15-944;200044;COSAM Sur Doñihue;6;Del Libertador Gral. B. O'Higgins;06105;Doñihue;15;O'Higgins;0;Secundario;Secundario;Servicio de Salud;No Autogestionado;NO;No Especialidad;SI;SI
15-010;115010;Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Del Libertador Bernardo O'Higgins);6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;Dirección Servicio de Salud;No Aplica;No Aplica;Servicio de Salud;No Autogestionado;NO;No Especialidad;SI;SI
15-100;115100;Hospital Regional de Rancagua;6;Del Libertador Gral. B. O'Higgins;06101;Rancagua;15;O'Higgins;Establecimiento Alta Complejidad;Secundario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-107;115107;Hospital San Juan de Dios de San Fernando;6;Del Libertador Gral. B. O'Higgins;06301;San Fernando;15;O'Higgins;Establecimiento Alta Complejidad;Secundario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-101;115101;Hospital Santa Filomena de Graneros;6;Del Libertador Gral. B. O'Higgins;06106;Graneros;15;O'Higgins;Establecimiento Baja Complejidad;Primario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-102;115102;Hospital de Coínco;6;Del Libertador Gral. B. O'Higgins;06103;Coinco;15;O'Higgins;Establecimiento Baja Complejidad;Primario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-103;115103;Hospital Del Salvador de Peumo;6;Del Libertador Gral. B. O'Higgins;06112;Peumo;15;O'Higgins;Establecimiento Baja Complejidad;Primario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-105;115105;Hospital San Vicente de Tagua -Tagua;6;Del Libertador Gral. B. O'Higgins;06117;San Vicente;15;O'Higgins;Establecimiento Baja Complejidad;Primario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-106;115106;Hospital de Pichidegua;6;Del Libertador Gral. B. O'Higgins;06113;Pichidegua;15;O'Higgins;Establecimiento Baja Complejidad;Primario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-108;115108;Hospital Mercedes de Chimbarongo;6;Del Libertador Gral. B. O'Higgins;06303;Chimbarongo;15;O'Higgins;Establecimiento Baja Complejidad;Primario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-109;115109;Hospital de Nancagua;6;Del Libertador Gral. B. O'Higgins;06305;Nancagua;15;O'Higgins;Establecimiento Baja Complejidad;Primario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-111;115111;Hospital de Marchigüe;6;Del Libertador Gral. B. O'Higgins;06204;Marchihue;15;O'Higgins;Establecimiento Baja Complejidad;Primario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-112;115112;Hospital de Pichilemu;6;Del Libertador Gral. B. O'Higgins;06201;Pichilemu;15;O'Higgins;Establecimiento Baja Complejidad;Primario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-113;115113;Hospital de Lolol;6;Del Libertador Gral. B. O'Higgins;06304;Lolol;15;O'Higgins;Establecimiento Baja Complejidad;Primario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-114;115114;Hospital de Litueche;6;Del Libertador Gral. B. O'Higgins;06203;Litueche;15;O'Higgins;Establecimiento Baja Complejidad;Primario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-104;115104;Hospital Dr. Ricardo Valenzuela Sáez (Rengo);6;Del Libertador Gral. B. O'Higgins;06115;Rengo;15;O'Higgins;Establecimiento Mediana Complejidad;Secundario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-110;115110;Hospital de Santa Cruz;6;Del Libertador Gral. B. O'Higgins;06310;Santa Cruz;15;O'Higgins;Establecimiento Mediana Complejidad;Secundario;Terciario;Servicio de Salud;No Autogestionado;SI;No Especialidad;SI;SI
15-400;115400;Posta de Salud Rural Coya;6;Del Libertador Gral. B. O'Higgins;06108;Machalí;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-401;115401;Posta de Salud Rural La Punta;6;Del Libertador Gral. B. O'Higgins;06110;Mostazal;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-403;115403;Posta de Salud Rural Gultro;6;Del Libertador Gral. B. O'Higgins;06111;Olivar;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-404;115404;Posta de Salud Rural El Carmen ( Las Cabras);6;Del Libertador Gral. B. O'Higgins;06107;Las Cabras;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-405;115405;Posta de Salud Rural Idahue;6;Del Libertador Gral. B. O'Higgins;06104;Coltauco;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-406;115406;Posta de Salud Rural Rinconada de Parral;6;Del Libertador Gral. B. O'Higgins;06104;Coltauco;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-407;115407;Posta de Salud Rural Lo de Cuevas;6;Del Libertador Gral. B. O'Higgins;06104;Coltauco;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-408;115408;Posta de Salud Rural La Rosa;6;Del Libertador Gral. B. O'Higgins;06112;Peumo;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-409;115409;Posta de Salud Rural El Abra;6;Del Libertador Gral. B. O'Higgins;06116;Requínoa;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-410;115410;Posta de Salud Rural Totihue;6;Del Libertador Gral. B. O'Higgins;06116;Requínoa;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-411;115411;Posta de Salud Rural Los Lirios;6;Del Libertador Gral. B. O'Higgins;06116;Requínoa;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-412;115412;Posta de Salud Rural La Panchina;6;Del Libertador Gral. B. O'Higgins;06107;Las Cabras;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-413;115413;Posta de Salud Rural La Cebada;6;Del Libertador Gral. B. O'Higgins;06107;Las Cabras;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-414;115414;Posta de Salud Rural Santa Inés;6;Del Libertador Gral. B. O'Higgins;06107;Las Cabras;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-415;115415;Posta de Salud Rural El Manzano;6;Del Libertador Gral. B. O'Higgins;06107;Las Cabras;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-416;115416;Posta de Salud Rural Llallauquén;6;Del Libertador Gral. B. O'Higgins;06107;Las Cabras;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-417;115417;Posta de Salud Rural Popeta;6;Del Libertador Gral. B. O'Higgins;06115;Rengo;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-418;115418;Posta de Salud Rural Cerrillos (Rengo);6;Del Libertador Gral. B. O'Higgins;06115;Rengo;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-419;115419;Posta de Salud Rural Corcolén;6;Del Libertador Gral. B. O'Higgins;06109;Malloa;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-420;115420;Posta de Salud Rural Lo de Lobos;6;Del Libertador Gral. B. O'Higgins;06115;Rengo;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-421;115421;Posta de Salud Rural Las Viñas;6;Del Libertador Gral. B. O'Higgins;06206;Paredones;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-424;115424;Posta de Salud Rural Zúñiga;6;Del Libertador Gral. B. O'Higgins;06117;San Vicente;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-425;115425;Posta de Salud Rural Pencahue;6;Del Libertador Gral. B. O'Higgins;06117;San Vicente;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-426;115426;Posta de Salud Rural Rinconada;6;Del Libertador Gral. B. O'Higgins;06117;San Vicente;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-427;115427;Posta de Salud Rural El Tambo;6;Del Libertador Gral. B. O'Higgins;06117;San Vicente;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-428;115428;Posta de Salud Rural Larmahue;6;Del Libertador Gral. B. O'Higgins;06113;Pichidegua;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-429;115429;Posta de Salud Rural Santa Amelia;6;Del Libertador Gral. B. O'Higgins;06113;Pichidegua;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-430;115430;Posta de Salud Rural Patagua Orilla;6;Del Libertador Gral. B. O'Higgins;06113;Pichidegua;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-431;115431;Posta de Salud Rural Patagua Cerro;6;Del Libertador Gral. B. O'Higgins;06113;Pichidegua;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-432;115432;Posta de Salud Rural Roma;6;Del Libertador Gral. B. O'Higgins;06301;San Fernando;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-433;115433;Posta de Salud Rural El Durazno (Las Cabras);6;Del Libertador Gral. B. O'Higgins;06107;Las Cabras;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
15-434;115434;Posta de Salud Rural Puente Negro;6;Del Libertador Gral. B. O'Higgins;06301;San Fernando;15;O'Higgins;Posta de Salud Rural;Primario;Primario;Municipal;No Autogestionado;NO;No Especialidad;SI;SI
